Chain	ctx11	ctx12	ctx13	ctx21	ctx22	ctx23	STD	TC	diff
t11	5	3	2	6	1	4	0	37	-37
t12	5	3	2	6	1	4	0	17	-17
t13	5	3	2	6	1	4	0	18	-18
t21	5	3	2	6	1	4	0	213	-213
t22	5	3	2	6	4	1	0	36	-36
t23	5	3	2	6	4	1	0	7	-7
t11	5	3	2	6	4	1	0	37	-37
t12	5	3	2	6	4	1	0	13	-13
t13	5	3	2	6	4	1	0	13	-13
t21	5	3	2	6	4	1	0	213	-213
t22	5	3	4	1	2	6	12	12	0
t23	5	3	4	1	2	6	473	202	271
t11	5	3	4	1	2	6	73	35	38
t12	5	3	4	1	2	6	17	16	1
t13	5	3	4	1	2	6	36	22	14
t21	5	3	4	1	2	6	3	3	0
t22	5	3	4	1	6	2	15393	175	15218
t23	5	3	4	1	6	2	192	9	183
t11	5	3	4	1	6	2	2981	31	2950
t12	5	3	4	1	6	2	1024	11	1013
t13	5	3	4	1	6	2	1924	18	1906
t21	5	3	4	1	6	2	3	3	0
t22	5	3	4	2	1	6	9	9	0
t23	5	3	4	2	1	6	553	268	285
t11	5	3	4	2	1	6	83	35	48
t12	5	3	4	2	1	6	18	16	2
t13	5	3	4	2	1	6	40	22	18
t21	5	3	4	2	1	6	12	12	0
t22	5	3	4	2	6	1	0	179	-179
t23	5	3	4	2	6	1	0	6	-6
t11	5	3	4	2	6	1	0	31	-31
t12	5	3	4	2	6	1	0	11	-11
t13	5	3	4	2	6	1	0	18	-18
t21	5	3	4	2	6	1	0	8	-8
t22	5	3	4	6	1	2	0	25	-25
t23	5	3	4	6	1	2	0	16	-16
t11	5	3	4	6	1	2	0	37	-37
t12	5	3	4	6	1	2	0	18	-18
t13	5	3	4	6	1	2	0	26	-26
t21	5	3	4	6	1	2	0	213	-213
t22	5	3	4	6	2	1	0	30	-30
t23	5	3	4	6	2	1	0	7	-7
t11	5	3	4	6	2	1	0	37	-37
t12	5	3	4	6	2	1	0	18	-18
t13	5	3	4	6	2	1	0	26	-26
t21	5	3	4	6	2	1	0	213	-213
t22	5	3	6	1	2	4	12	12	0
t23	5	3	6	1	2	4	25	19	6
t11	5	3	6	1	2	4	35	31	4
t12	5	3	6	1	2	4	16	15	1
t13	5	3	6	1	2	4	141	135	6
t21	5	3	6	1	2	4	3	3	0
t22	5	3	6	1	4	2	25	19	6
t23	5	3	6	1	4	2	8	8	0
t11	5	3	6	1	4	2	35	31	4
t12	5	3	6	1	4	2	12	11	1
t13	5	3	6	1	4	2	137	131	6
t21	5	3	6	1	4	2	3	3	0
t22	5	3	6	2	1	4	9	9	0
t23	5	3	6	2	1	4	25	19	6
t11	5	3	6	2	1	4	35	31	4
t12	5	3	6	2	1	4	16	15	1
t13	5	3	6	2	1	4	142	136	6
t21	5	3	6	2	1	4	12	12	0
t22	5	3	6	2	4	1	25	19	6
t23	5	3	6	2	4	1	5	5	0
t11	5	3	6	2	4	1	35	31	4
t12	5	3	6	2	4	1	12	11	1
t13	5	3	6	2	4	1	138	131	7
t21	5	3	6	2	4	1	8	8	0
t22	5	3	6	4	1	2	9	9	0
t23	5	3	6	4	1	2	14	14	0
t11	5	3	6	4	1	2	35	31	4
t12	5	3	6	4	1	2	18	17	1
t13	5	3	6	4	1	2	148	138	10
t21	5	3	6	4	1	2	25	19	6
t22	5	3	6	4	2	1	14	14	0
t23	5	3	6	4	2	1	5	5	0
t11	5	3	6	4	2	1	35	31	4
t12	5	3	6	4	2	1	18	17	1
t13	5	3	6	4	2	1	148	138	10
t21	5	3	6	4	2	1	25	19	6
t22	5	4	1	2	3	6	80	16	64
t23	5	4	1	2	3	6	1171	255	916
t11	5	4	1	2	3	6	161	35	126
t12	5	4	1	2	3	6	110	20	90
t13	5	4	1	2	3	6	32	10	22
t21	5	4	1	2	3	6	71	7	64
t22	5	4	1	2	6	3	0	178	-178
t23	5	4	1	2	6	3	0	13	-13
t11	5	4	1	2	6	3	0	31	-31
t12	5	4	1	2	6	3	0	15	-15
t13	5	4	1	2	6	3	0	8	-8
t21	5	4	1	2	6	3	0	7	-7
t22	5	4	1	3	2	6	82	13	69
t23	5	4	1	3	2	6	1237	276	961
t11	5	4	1	3	2	6	166	35	131
t12	5	4	1	3	2	6	123	20	103
t13	5	4	1	3	2	6	32	10	22
t21	5	4	1	3	2	6	93	16	77
t22	5	4	1	3	6	2	0	183	-183
t23	5	4	1	3	6	2	0	10	-10
t11	5	4	1	3	6	2	0	31	-31
t12	5	4	1	3	6	2	0	15	-15
t13	5	4	1	3	6	2	0	8	-8
t21	5	4	1	3	6	2	0	12	-12
t22	5	4	1	6	2	3	0	29	-29
t23	5	4	1	6	2	3	0	20	-20
t11	5	4	1	6	2	3	0	37	-37
t12	5	4	1	6	2	3	0	22	-22
t13	5	4	1	6	2	3	0	10	-10
t21	5	4	1	6	2	3	0	213	-213
t22	5	4	1	6	3	2	0	34	-34
t23	5	4	1	6	3	2	0	11	-11
t11	5	4	1	6	3	2	0	37	-37
t12	5	4	1	6	3	2	0	22	-22
t13	5	4	1	6	3	2	0	10	-10
t21	5	4	1	6	3	2	0	213	-213
t22	5	4	2	1	3	6	64	16	48
t23	5	4	2	1	3	6	848	206	642
t11	5	4	2	1	3	6	125	35	90
t12	5	4	2	1	3	6	76	20	56
t13	5	4	2	1	3	6	27	13	14
t21	5	4	2	1	3	6	3	3	0
t22	5	4	2	1	6	3	0	175	-175
t23	5	4	2	1	6	3	0	13	-13
t11	5	4	2	1	6	3	0	31	-31
t12	5	4	2	1	6	3	0	15	-15
t13	5	4	2	1	6	3	0	11	-11
t21	5	4	2	1	6	3	0	3	-3
t22	5	4	2	3	1	6	10	9	1
t23	5	4	2	3	1	6	1171	272	899
t11	5	4	2	3	1	6	166	35	131
t12	5	4	2	3	1	6	123	20	103
t13	5	4	2	3	1	6	50	19	31
t21	5	4	2	3	1	6	93	16	77
t22	5	4	2	3	6	1	0	183	-183
t23	5	4	2	3	6	1	0	6	-6
t11	5	4	2	3	6	1	0	31	-31
t12	5	4	2	3	6	1	0	15	-15
t13	5	4	2	3	6	1	0	13	-13
t21	5	4	2	3	6	1	0	12	-12
t22	5	4	2	6	1	3	0	25	-25
t23	5	4	2	6	1	3	0	20	-20
t11	5	4	2	6	1	3	0	37	-37
t12	5	4	2	6	1	3	0	22	-22
t13	5	4	2	6	1	3	0	19	-19
t21	5	4	2	6	1	3	0	213	-213
t22	5	4	2	6	3	1	0	34	-34
t23	5	4	2	6	3	1	0	7	-7
t11	5	4	2	6	3	1	0	37	-37
t12	5	4	2	6	3	1	0	22	-22
t13	5	4	2	6	3	1	0	15	-15
t21	5	4	2	6	3	1	0	213	-213
t22	5	4	3	1	2	6	12	12	0
t23	5	4	3	1	2	6	796	202	594
t11	5	4	3	1	2	6	125	35	90
t12	5	4	3	1	2	6	76	20	56
t13	5	4	3	1	2	6	36	22	14
t21	5	4	3	1	2	6	3	3	0
t22	5	4	3	1	6	2	0	175	-175
t23	5	4	3	1	6	2	0	9	-9
t11	5	4	3	1	6	2	0	31	-31
t12	5	4	3	1	6	2	0	15	-15
t13	5	4	3	1	6	2	0	16	-16
t21	5	4	3	1	6	2	0	3	-3
t22	5	4	3	2	1	6	9	9	0
t23	5	4	3	2	1	6	855	268	587
t11	5	4	3	2	1	6	125	35	90
t12	5	4	3	2	1	6	76	20	56
t13	5	4	3	2	1	6	36	22	14
t21	5	4	3	2	1	6	12	12	0
t22	5	4	3	2	6	1	0	179	-179
t23	5	4	3	2	6	1	0	6	-6
t11	5	4	3	2	6	1	0	31	-31
t12	5	4	3	2	6	1	0	15	-15
t13	5	4	3	2	6	1	0	16	-16
t21	5	4	3	2	6	1	0	8	-8
t22	5	4	3	6	1	2	0	25	-25
t23	5	4	3	6	1	2	0	16	-16
t11	5	4	3	6	1	2	0	37	-37
t12	5	4	3	6	1	2	0	22	-22
t13	5	4	3	6	1	2	0	24	-24
t21	5	4	3	6	1	2	0	213	-213
t22	5	4	3	6	2	1	0	30	-30
t23	5	4	3	6	2	1	0	7	-7
t11	5	4	3	6	2	1	0	37	-37
t12	5	4	3	6	2	1	0	22	-22
t13	5	4	3	6	2	1	0	24	-24
t21	5	4	3	6	2	1	0	213	-213
t22	5	4	6	1	2	3	12	12	0
t23	5	4	6	1	2	3	17	17	0
t11	5	4	6	1	2	3	35	31	4
t12	5	4	6	1	2	3	21	20	1
t13	5	4	6	1	2	3	144	140	4
t21	5	4	6	1	2	3	3	3	0
t22	5	4	6	1	3	2	17	17	0
t23	5	4	6	1	3	2	8	8	0
t11	5	4	6	1	3	2	35	31	4
t12	5	4	6	1	3	2	21	20	1
t13	5	4	6	1	3	2	144	140	4
t21	5	4	6	1	3	2	3	3	0
t22	5	4	6	2	1	3	9	9	0
t23	5	4	6	2	1	3	17	17	0
t11	5	4	6	2	1	3	35	31	4
t12	5	4	6	2	1	3	21	20	1
t13	5	4	6	2	1	3	147	141	6
t21	5	4	6	2	1	3	12	12	0
t22	5	4	6	2	3	1	17	17	0
t23	5	4	6	2	3	1	5	5	0
t11	5	4	6	2	3	1	35	31	4
t12	5	4	6	2	3	1	21	20	1
t13	5	4	6	2	3	1	147	140	7
t21	5	4	6	2	3	1	8	8	0
t22	5	4	6	3	1	2	9	9	0
t23	5	4	6	3	1	2	14	14	0
t11	5	4	6	3	1	2	35	31	4
t12	5	4	6	3	1	2	21	20	1
t13	5	4	6	3	1	2	147	141	6
t21	5	4	6	3	1	2	17	17	0
t22	5	4	6	3	2	1	14	14	0
t23	5	4	6	3	2	1	5	5	0
t11	5	4	6	3	2	1	35	31	4
t12	5	4	6	3	2	1	21	20	1
t13	5	4	6	3	2	1	147	141	6
t21	5	4	6	3	2	1	17	17	0
t22	5	6	1	2	3	4	0	16	-16
t23	5	6	1	2	3	4	0	21	-21
t11	5	6	1	2	3	4	0	31	-31
t12	5	6	1	2	3	4	0	107	-107
t13	5	6	1	2	3	4	0	14	-14
t21	5	6	1	2	3	4	0	7	-7
t22	5	6	1	2	4	3	0	21	-21
t23	5	6	1	2	4	3	0	12	-12
t11	5	6	1	2	4	3	0	31	-31
t12	5	6	1	2	4	3	0	107	-107
t13	5	6	1	2	4	3	0	14	-14
t21	5	6	1	2	4	3	0	7	-7
t22	5	6	1	3	2	4	0	13	-13
t23	5	6	1	3	2	4	0	21	-21
t11	5	6	1	3	2	4	0	31	-31
t12	5	6	1	3	2	4	0	121	-121
t13	5	6	1	3	2	4	0	16	-16
t21	5	6	1	3	2	4	0	16	-16
t22	5	6	1	3	4	2	0	21	-21
t23	5	6	1	3	4	2	0	9	-9
t11	5	6	1	3	4	2	0	31	-31
t12	5	6	1	3	4	2	0	121	-121
t13	5	6	1	3	4	2	0	16	-16
t21	5	6	1	3	4	2	0	12	-12
t22	5	6	1	4	2	3	0	13	-13
t23	5	6	1	4	2	3	0	18	-18
t11	5	6	1	4	2	3	0	31	-31
t12	5	6	1	4	2	3	0	121	-121
t13	5	6	1	4	2	3	0	16	-16
t21	5	6	1	4	2	3	0	21	-21
t22	5	6	1	4	3	2	0	18	-18
t23	5	6	1	4	3	2	0	9	-9
t11	5	6	1	4	3	2	0	31	-31
t12	5	6	1	4	3	2	0	121	-121
t13	5	6	1	4	3	2	0	16	-16
t21	5	6	1	4	3	2	0	21	-21
t22	5	6	2	1	3	4	0	16	-16
t23	5	6	2	1	3	4	0	21	-21
t11	5	6	2	1	3	4	0	31	-31
t12	5	6	2	1	3	4	0	107	-107
t13	5	6	2	1	3	4	0	17	-17
t21	5	6	2	1	3	4	0	3	-3
t22	5	6	2	1	4	3	0	21	-21
t23	5	6	2	1	4	3	0	12	-12
t11	5	6	2	1	4	3	0	31	-31
t12	5	6	2	1	4	3	0	107	-107
t13	5	6	2	1	4	3	0	17	-17
t21	5	6	2	1	4	3	0	3	-3
t22	5	6	2	3	1	4	0	9	-9
t23	5	6	2	3	1	4	0	21	-21
t11	5	6	2	3	1	4	0	31	-31
t12	5	6	2	3	1	4	0	121	-121
t13	5	6	2	3	1	4	0	25	-25
t21	5	6	2	3	1	4	0	16	-16
t22	5	6	2	3	4	1	0	21	-21
t23	5	6	2	3	4	1	0	5	-5
t11	5	6	2	3	4	1	0	31	-31
t12	5	6	2	3	4	1	0	121	-121
t13	5	6	2	3	4	1	0	21	-21
t21	5	6	2	3	4	1	0	12	-12
t22	5	6	2	4	1	3	0	9	-9
t23	5	6	2	4	1	3	0	18	-18
t11	5	6	2	4	1	3	0	31	-31
t12	5	6	2	4	1	3	0	121	-121
t13	5	6	2	4	1	3	0	25	-25
t21	5	6	2	4	1	3	0	21	-21
t22	5	6	2	4	3	1	0	18	-18
t23	5	6	2	4	3	1	0	5	-5
t11	5	6	2	4	3	1	0	31	-31
t12	5	6	2	4	3	1	0	121	-121
t13	5	6	2	4	3	1	0	21	-21
t21	5	6	2	4	3	1	0	21	-21
t22	5	6	3	1	2	4	0	12	-12
t23	5	6	3	1	2	4	0	21	-21
t11	5	6	3	1	2	4	0	31	-31
t12	5	6	3	1	2	4	0	107	-107
t13	5	6	3	1	2	4	0	26	-26
t21	5	6	3	1	2	4	0	3	-3
t22	5	6	3	1	4	2	0	21	-21
t23	5	6	3	1	4	2	0	8	-8
t11	5	6	3	1	4	2	0	31	-31
t12	5	6	3	1	4	2	0	107	-107
t13	5	6	3	1	4	2	0	22	-22
t21	5	6	3	1	4	2	0	3	-3
t22	5	6	3	2	1	4	0	9	-9
t23	5	6	3	2	1	4	0	21	-21
t11	5	6	3	2	1	4	0	31	-31
t12	5	6	3	2	1	4	0	121	-121
t13	5	6	3	2	1	4	0	28	-28
t21	5	6	3	2	1	4	0	12	-12
t22	5	6	3	2	4	1	0	21	-21
t23	5	6	3	2	4	1	0	5	-5
t11	5	6	3	2	4	1	0	31	-31
t12	5	6	3	2	4	1	0	121	-121
t13	5	6	3	2	4	1	0	24	-24
t21	5	6	3	2	4	1	0	8	-8
t22	5	6	3	4	1	2	0	9	-9
t23	5	6	3	4	1	2	0	14	-14
t11	5	6	3	4	1	2	0	31	-31
t12	5	6	3	4	1	2	0	121	-121
t13	5	6	3	4	1	2	0	30	-30
t21	5	6	3	4	1	2	0	21	-21
t22	5	6	3	4	2	1	0	14	-14
t23	5	6	3	4	2	1	0	5	-5
t11	5	6	3	4	2	1	0	31	-31
t12	5	6	3	4	2	1	0	121	-121
t13	5	6	3	4	2	1	0	30	-30
t21	5	6	3	4	2	1	0	21	-21
t22	5	6	4	1	2	3	0	12	-12
t23	5	6	4	1	2	3	0	17	-17
t11	5	6	4	1	2	3	0	31	-31
t12	5	6	4	1	2	3	0	107	-107
t13	5	6	4	1	2	3	0	31	-31
t21	5	6	4	1	2	3	0	3	-3
t22	5	6	4	1	3	2	0	17	-17
t23	5	6	4	1	3	2	0	8	-8
t11	5	6	4	1	3	2	0	31	-31
t12	5	6	4	1	3	2	0	107	-107
t13	5	6	4	1	3	2	0	31	-31
t21	5	6	4	1	3	2	0	3	-3
t22	5	6	4	2	1	3	0	9	-9
t23	5	6	4	2	1	3	0	17	-17
t11	5	6	4	2	1	3	0	31	-31
t12	5	6	4	2	1	3	0	121	-121
t13	5	6	4	2	1	3	0	33	-33
t21	5	6	4	2	1	3	0	12	-12
t22	5	6	4	2	3	1	0	17	-17
t23	5	6	4	2	3	1	0	5	-5
t11	5	6	4	2	3	1	0	31	-31
t12	5	6	4	2	3	1	0	121	-121
t13	5	6	4	2	3	1	0	33	-33
t21	5	6	4	2	3	1	0	8	-8
t22	5	6	4	3	1	2	0	9	-9
t23	5	6	4	3	1	2	0	14	-14
t11	5	6	4	3	1	2	0	31	-31
t12	5	6	4	3	1	2	0	121	-121
t13	5	6	4	3	1	2	0	33	-33
t21	5	6	4	3	1	2	0	17	-17
t22	5	6	4	3	2	1	0	14	-14
t23	5	6	4	3	2	1	0	5	-5
t11	5	6	4	3	2	1	0	31	-31
t12	5	6	4	3	2	1	0	121	-121
t13	5	6	4	3	2	1	0	33	-33
t21	5	6	4	3	2	1	0	17	-17
t22	6	1	2	3	4	5	90	18	72
t23	6	1	2	3	4	5	135	23	112
t11	6	1	2	3	4	5	171	45	126
t12	6	1	2	3	4	5	10	4	6
t13	6	1	2	3	4	5	46	10	36
t21	6	1	2	3	4	5	81	9	72
t22	6	1	2	3	5	4	131	23	108
t23	6	1	2	3	5	4	103	14	89
t11	6	1	2	3	5	4	181	45	136
t12	6	1	2	3	5	4	11	4	7
t13	6	1	2	3	5	4	50	10	40
t21	6	1	2	3	5	4	87	9	78
t22	6	1	2	4	3	5	113	15	98
t23	6	1	2	4	3	5	148	23	125
t11	6	1	2	4	3	5	201	49	152
t12	6	1	2	4	3	5	12	4	8
t13	6	1	2	4	3	5	54	10	44
t21	6	1	2	4	3	5	132	18	114
t22	6	1	2	4	5	3	156	23	133
t23	6	1	2	4	5	3	103	11	92
t11	6	1	2	4	5	3	201	49	152
t12	6	1	2	4	5	3	12	4	8
t13	6	1	2	4	5	3	54	10	44
t21	6	1	2	4	5	3	119	14	105
t22	6	1	2	5	3	4	151	15	136
t23	6	1	2	5	3	4	197	20	177
t11	6	1	2	5	3	4	261	49	212
t12	6	1	2	5	3	4	15	4	11
t13	6	1	2	5	3	4	68	10	58
t21	6	1	2	5	3	4	228	23	205
t22	6	1	2	5	4	3	210	20	190
t23	6	1	2	5	4	3	141	11	130
t11	6	1	2	5	4	3	282	49	233
t12	6	1	2	5	4	3	16	4	12
t13	6	1	2	5	4	3	74	10	64
t21	6	1	2	5	4	3	239	23	216
t22	6	1	3	2	4	5	72	18	54
t23	6	1	3	2	4	5	81	23	58
t11	6	1	3	2	4	5	122	45	77
t12	6	1	3	2	4	5	8	4	4
t13	6	1	3	2	4	5	37	13	24
t21	6	1	3	2	4	5	17	5	12
t22	6	1	3	2	5	4	88	23	65
t23	6	1	3	2	5	4	75	14	61
t11	6	1	3	2	5	4	133	45	88
t12	6	1	3	2	5	4	8	4	4
t13	6	1	3	2	5	4	41	13	28
t21	6	1	3	2	5	4	19	5	14
t22	6	1	3	4	2	5	39	11	28
t23	6	1	3	4	2	5	135	23	112
t11	6	1	3	4	2	5	180	49	131
t12	6	1	3	4	2	5	11	4	7
t13	6	1	3	4	2	5	78	19	59
t21	6	1	3	4	2	5	120	18	102
t22	6	1	3	4	5	2	156	23	133
t23	6	1	3	4	5	2	31	7	24
t11	6	1	3	4	5	2	201	49	152
t12	6	1	3	4	5	2	12	4	8
t13	6	1	3	4	5	2	76	15	61
t21	6	1	3	4	5	2	119	14	105
t22	6	1	3	5	2	4	43	11	32
t23	6	1	3	5	2	4	157	20	137
t11	6	1	3	5	2	4	212	49	163
t12	6	1	3	5	2	4	13	4	9
t13	6	1	3	5	2	4	85	19	66
t21	6	1	3	5	2	4	179	23	156
t22	6	1	3	5	4	2	210	20	190
t23	6	1	3	5	4	2	43	7	36
t11	6	1	3	5	4	2	282	49	233
t12	6	1	3	5	4	2	16	4	12
t13	6	1	3	5	4	2	106	15	91
t21	6	1	3	5	4	2	239	23	216
t22	6	1	4	2	3	5	28	14	14
t23	6	1	4	2	3	5	77	23	54
t11	6	1	4	2	3	5	118	45	73
t12	6	1	4	2	3	5	8	4	4
t13	6	1	4	2	3	5	46	22	24
t21	6	1	4	2	3	5	17	5	12
t22	6	1	4	2	5	3	88	23	65
t23	6	1	4	2	5	3	27	10	17
t11	6	1	4	2	5	3	133	45	88
t12	6	1	4	2	5	3	8	4	4
t13	6	1	4	2	5	3	51	18	33
t21	6	1	4	2	5	3	19	5	14
t22	6	1	4	3	2	5	25	11	14
t23	6	1	4	3	2	5	92	23	69
t11	6	1	4	3	2	5	119	49	70
t12	6	1	4	3	2	5	8	4	4
t13	6	1	4	3	2	5	46	22	24
t21	6	1	4	3	2	5	28	14	14
t22	6	1	4	3	5	2	99	23	76
t23	6	1	4	3	5	2	24	7	17
t11	6	1	4	3	5	2	140	49	91
t12	6	1	4	3	5	2	9	4	5
t13	6	1	4	3	5	2	53	18	35
t21	6	1	4	3	5	2	31	10	21
t22	6	1	4	5	2	3	43	11	32
t23	6	1	4	5	2	3	64	16	48
t11	6	1	4	5	2	3	212	49	163
t12	6	1	4	5	2	3	13	4	9
t13	6	1	4	5	2	3	118	24	94
t21	6	1	4	5	2	3	179	23	156
t22	6	1	4	5	3	2	74	16	58
t23	6	1	4	5	3	2	35	7	28
t11	6	1	4	5	3	2	229	49	180
t12	6	1	4	5	3	2	14	4	10
t13	6	1	4	5	3	2	123	24	99
t21	6	1	4	5	3	2	196	23	173
t22	6	1	5	2	3	4	28	14	14
t23	6	1	5	2	3	4	33	19	14
t11	6	1	5	2	3	4	118	45	73
t12	6	1	5	2	3	4	8	4	4
t13	6	1	5	2	3	4	58	27	31
t21	6	1	5	2	3	4	17	5	12
t22	6	1	5	2	4	3	33	19	14
t23	6	1	5	2	4	3	24	10	14
t11	6	1	5	2	4	3	118	45	73
t12	6	1	5	2	4	3	8	4	4
t13	6	1	5	2	4	3	58	27	31
t21	6	1	5	2	4	3	17	5	12
t22	6	1	5	3	2	4	25	11	14
t23	6	1	5	3	2	4	33	19	14
t11	6	1	5	3	2	4	119	49	70
t12	6	1	5	3	2	4	8	4	4
t13	6	1	5	3	2	4	65	27	38
t21	6	1	5	3	2	4	28	14	14
t22	6	1	5	3	4	2	33	19	14
t23	6	1	5	3	4	2	19	7	12
t11	6	1	5	3	4	2	119	49	70
t12	6	1	5	3	4	2	8	4	4
t13	6	1	5	3	4	2	58	27	31
t21	6	1	5	3	4	2	24	10	14
t22	6	1	5	4	2	3	25	11	14
t23	6	1	5	4	2	3	30	16	14
t11	6	1	5	4	2	3	123	49	74
t12	6	1	5	4	2	3	8	4	4
t13	6	1	5	4	2	3	69	27	42
t21	6	1	5	4	2	3	33	19	14
t22	6	1	5	4	3	2	30	16	14
t23	6	1	5	4	3	2	21	7	14
t11	6	1	5	4	3	2	123	49	74
t12	6	1	5	4	3	2	8	4	4
t13	6	1	5	4	3	2	69	27	42
t21	6	1	5	4	3	2	33	19	14
t22	6	2	1	3	4	5	266	18	248
t23	6	2	1	3	4	5	331	23	308
t11	6	2	1	3	4	5	402	45	357
t12	6	2	1	3	4	5	171	8	163
t13	6	2	1	3	4	5	62	8	54
t21	6	2	1	3	4	5	217	9	208
t22	6	2	1	3	5	4	344	23	321
t23	6	2	1	3	5	4	263	14	249
t11	6	2	1	3	5	4	431	45	386
t12	6	2	1	3	5	4	180	8	172
t13	6	2	1	3	5	4	66	8	58
t21	6	2	1	3	5	4	235	9	226
t22	6	2	1	4	3	5	381	15	366
t23	6	2	1	4	3	5	509	23	486
t11	6	2	1	4	3	5	609	49	560
t12	6	2	1	4	3	5	254	8	246
t13	6	2	1	4	3	5	94	8	86
t21	6	2	1	4	3	5	442	18	424
t22	6	2	1	4	5	3	615	23	592
t23	6	2	1	4	5	3	429	11	418
t11	6	2	1	4	5	3	739	49	690
t12	6	2	1	4	5	3	308	8	300
t13	6	2	1	4	5	3	112	8	104
t21	6	2	1	4	5	3	509	14	495
t22	6	2	1	5	3	4	0	15	-15
t23	6	2	1	5	3	4	0	20	-20
t11	6	2	1	5	3	4	0	49	-49
t12	6	2	1	5	3	4	0	8	-8
t13	6	2	1	5	3	4	0	8	-8
t21	6	2	1	5	3	4	0	23	-23
t22	6	2	1	5	4	3	0	20	-20
t23	6	2	1	5	4	3	0	11	-11
t11	6	2	1	5	4	3	0	49	-49
t12	6	2	1	5	4	3	0	8	-8
t13	6	2	1	5	4	3	0	8	-8
t21	6	2	1	5	4	3	0	23	-23
t22	6	2	3	1	4	5	78	18	60
t23	6	2	3	1	4	5	83	23	60
t11	6	2	3	1	4	5	128	45	83
t12	6	2	3	1	4	5	11	7	4
t13	6	2	3	1	4	5	39	13	26
t21	6	2	3	1	4	5	3	3	0
t22	6	2	3	1	5	4	94	23	71
t23	6	2	3	1	5	4	74	14	60
t11	6	2	3	1	5	4	135	45	90
t12	6	2	3	1	5	4	12	7	5
t13	6	2	3	1	5	4	41	13	28
t21	6	2	3	1	5	4	3	3	0
t22	6	2	3	4	1	5	17	9	8
t23	6	2	3	4	1	5	151	23	128
t11	6	2	3	4	1	5	200	49	151
t12	6	2	3	4	1	5	30	13	17
t13	6	2	3	4	1	5	87	21	66
t21	6	2	3	4	1	5	136	18	118
t22	6	2	3	4	5	1	178	23	155
t23	6	2	3	4	5	1	8	5	3
t11	6	2	3	4	5	1	233	49	184
t12	6	2	3	4	5	1	34	9	25
t13	6	2	3	4	5	1	93	16	77
t21	6	2	3	4	5	1	146	14	132
t22	6	2	3	5	1	4	25	9	16
t23	6	2	3	5	1	4	204	20	184
t11	6	2	3	5	1	4	269	49	220
t12	6	2	3	5	1	4	43	13	30
t13	6	2	3	5	1	4	114	21	93
t21	6	2	3	5	1	4	231	23	208
t22	6	2	3	5	4	1	307	20	287
t23	6	2	3	5	4	1	11	5	6
t11	6	2	3	5	4	1	402	49	353
t12	6	2	3	5	4	1	58	9	49
t13	6	2	3	5	4	1	159	16	143
t21	6	2	3	5	4	1	363	23	340
t22	6	2	4	1	3	5	26	14	12
t23	6	2	4	1	3	5	77	23	54
t11	6	2	4	1	3	5	111	45	66
t12	6	2	4	1	3	5	10	7	3
t13	6	2	4	1	3	5	46	22	24
t21	6	2	4	1	3	5	3	3	0
t22	6	2	4	1	5	3	94	23	71
t23	6	2	4	1	5	3	26	10	16
t11	6	2	4	1	5	3	135	45	90
t12	6	2	4	1	5	3	12	7	5
t13	6	2	4	1	5	3	53	18	35
t21	6	2	4	1	5	3	3	3	0
t22	6	2	4	3	1	5	9	9	0
t23	6	2	4	3	1	5	98	23	75
t11	6	2	4	3	1	5	125	49	76
t12	6	2	4	3	1	5	17	13	4
t13	6	2	4	3	1	5	50	24	26
t21	6	2	4	3	1	5	28	14	14
t22	6	2	4	3	5	1	114	23	91
t23	6	2	4	3	5	1	6	5	1
t11	6	2	4	3	5	1	156	49	107
t12	6	2	4	3	5	1	20	9	11
t13	6	2	4	3	5	1	64	19	45
t21	6	2	4	3	5	1	33	10	23
t22	6	2	4	5	1	3	25	9	16
t23	6	2	4	5	1	3	79	16	63
t11	6	2	4	5	1	3	269	49	220
t12	6	2	4	5	1	3	43	13	30
t13	6	2	4	5	1	3	152	26	126
t21	6	2	4	5	1	3	231	23	208
t22	6	2	4	5	3	1	79	16	63
t23	6	2	4	5	3	1	7	5	2
t11	6	2	4	5	3	1	260	49	211
t12	6	2	4	5	3	1	35	9	26
t13	6	2	4	5	3	1	139	25	114
t21	6	2	4	5	3	1	221	23	198
t22	6	2	5	1	3	4	26	14	12
t23	6	2	5	1	3	4	33	19	14
t11	6	2	5	1	3	4	111	45	66
t12	6	2	5	1	3	4	10	7	3
t13	6	2	5	1	3	4	51	27	24
t21	6	2	5	1	3	4	3	3	0
t22	6	2	5	1	4	3	33	19	14
t23	6	2	5	1	4	3	22	10	12
t11	6	2	5	1	4	3	111	45	66
t12	6	2	5	1	4	3	10	7	3
t13	6	2	5	1	4	3	51	27	24
t21	6	2	5	1	4	3	3	3	0
t22	6	2	5	3	1	4	9	9	0
t23	6	2	5	3	1	4	33	19	14
t11	6	2	5	3	1	4	125	49	76
t12	6	2	5	3	1	4	17	13	4
t13	6	2	5	3	1	4	71	29	42
t21	6	2	5	3	1	4	28	14	14
t22	6	2	5	3	4	1	33	19	14
t23	6	2	5	3	4	1	5	5	0
t11	6	2	5	3	4	1	125	49	76
t12	6	2	5	3	4	1	13	9	4
t13	6	2	5	3	4	1	60	28	32
t21	6	2	5	3	4	1	24	10	14
t22	6	2	5	4	1	3	9	9	0
t23	6	2	5	4	1	3	32	16	16
t11	6	2	5	4	1	3	133	49	84
t12	6	2	5	4	1	3	17	13	4
t13	6	2	5	4	1	3	72	29	43
